,image_id,PredictionString
2239,c047dfad0159ea8ea9d9bdba39e98a74,
2240,c057d680cc5c76dc89f01c5945267508,
2241,c063548352d80a5460f857b15ff472ec,
2242,c06b82fd93dbc1cc113b779b69b1696a, 0 0.6439363956451416 624 528 859 790 13 0.6139900088310242 0 0 0 0
2243,c07a2a2fae1462d1b0dc1bd308adf2d8, 14 1.0 0 0 1 1
2244,c0a744921a7e56527df34fe1bd869f10, 0 0.7813134789466858 588 444 819 692 3 0.5559691190719604 504 686 893 888
2245,c0de486a10d82d07710af756e7b5c6a4, 14 1.0 0 0 1 1
2246,c0f93c6eb04c2dc01ace95c784f73cd3,
2247,c113a6afc94fc8b97464b31c9de085ab, 14 0.9999767541885376 0 0 1 1
2248,c132f3ce5f6d879d3b52768f42a6a92c,
2249,c16c47a1f9a2a3e3b5c85338ad2ff317,
2250,c18ad9bd627d74fb2e47c7555ae8e0dd, 14 0.9522718191146851 0 0 1 1
2251,c1922c6a2b899ac35298bf939bffff8c,
2252,c1d8e02bc4d3b5e14672235659c061d3, 14 0.825905978679657 0 0 1 1
2253,c1e7586283e0dccbc153dddd3dfc0ec1,
2254,c27681e26f9d36339d4ad1ae220ca69a, 14 0.7842746376991272 0 0 1 1
2255,c278a13ede5fb3772438420b1fb6855e, 3 0.8562409281730652 702 650 1021 963 7 0.9401324391365051 632 787 1039 1057
2256,c28e30456f3d1b1dda8a22f958b7aa96, 14 0.9999940395355225 0 0 1 1
2257,c2b303919b4fb1a317302c51de931d2c, 14 0.5551055073738098 0 0 1 1
2258,c2c1843b4ca2644b92d5387358dc8bc2, 3 0.9744935631752014 731 567 1182 891
2259,c2e13e12172f1d2b7e4a8e784b4b16c8, 14 0.7522329688072205 0 0 1 1
2260,c309b6c9384427e3f85b3d339f72905c, 14 0.5523303151130676 0 0 1 1
2261,c31f6dca61b85d62c7ed381953ecf7a4, 14 0.6834824085235596 0 0 1 1
2262,c323cc8b05ddefbf7a5b61d4d169b221,
2263,c327595fc9f648b5deacf0dbf3c4533c,
2264,c32e57bf82f608263ecdd1a221a1ac37, 0 0.9163314700126648 854 679 1185 1042
2265,c337eb2061afda32f9639e065cfcfa51,
2266,c3456aa1383b2436b9e25a2e57c67f7e, 7 0.5145450830459595 525 708 872 954 11 0.5900170803070068 549 456 719 796
2267,c34ccf37fcb956312549d7a582f19788, 0 0.9977387189865112 1046 627 1414 964 3 0.7831647396087646 825 936 1462 1240
2268,c359405507bb499761ca794c4951dd57, 14 0.7694821953773499 0 0 1 1
2269,c374e62c67f8e7a4d460e37d56bfa852, 14 0.9785255789756775 0 0 1 1
2270,c377f3a25159c6cf5d48a346d522db65, 14 0.9474734663963318 0 0 1 1
2271,c390e5919988358ba2aaf0b7acd2c7b9, 14 1.0 0 0 1 1
2272,c3ba79a8d1931b40cfb75ded4ec3027a,
2273,c3f1d51f1ef2fcad77bf099d4e0e400d,
2274,c3f6c25774cd7a6190ce10f919087585, 14 1.0 0 0 1 1
2275,c3f81b5f19dd0e3518026b662fad6ce9,
2276,c4232411727c2821c17c059a260427d9, 0 0.8570603132247925 706 640 990 956 13 0.5156069993972778 0 0 0 0
2277,c4311217936b89f9dbcc6fb57e00b40d, 0 0.5767470598220825 803 691 1117 1036
2278,c433a34f8cf9c7b894a9d52c80678b0e, 0 0.5560072660446167 799 603 1107 912
2279,c44019b20cfb91f016432acfd1ae267b, 0 0.5040211081504822 722 620 1012 939 13 0.5119284391403198 0 0 0 0
2280,c4588ebcfb2b1a1fb509c168bcc8a5d2, 0 0.6433667540550232 638 516 891 784
2281,c470f50ba44e94bd97618c758c360557,
2282,c48a586efcfc5197e89f9803c68fa0f3, 0 0.7468587160110474 757 520 1049 786
2283,c4abfcf085f2d42afc64670428c92695, 0 0.5564374327659607 925 821 1317 1215 7 0.6942306160926819 803 1045 1325 1397
2284,c4b1d5911fa6db319174a4244d28c193,
2285,c4c30a5d7c71d6fe1c94d6be7084c5f3, 3 0.7815752625465393 645 684 1144 963
2286,c4c6b6599a13c1c914b839f7a9f79540, 0 0.9965059757232666 872 463 1179 755 3 0.9558461308479309 795 912 1436 1215 9 0.7931002378463745 0 0 860 1059 11 0.5902288556098938 0 0 0 0
2287,c4ee0ef309fe9cda88a619df32e7f017,
2288,c4f9d83040df630bb716bd84947d841e,
2289,c4feb69f2503b9b8877e7eb4fff64606, 14 1.0 0 0 1 1
2290,c5026a45c2acc85937d1f13c2638f97c, 14 1.0 0 0 1 1
2291,c507a510f4c6b6f210fb060d241c6d8a, 14 0.8740180134773254 0 0 1 1
2292,c5275940f8aaa064bf37cbfcac5d3890, 0 0.8303506970405579 857 776 1193 1178
2293,c52f84d7c7c66721ab0d01c181361fa5,
2294,c534d7f44cbfa9d8baab4ffeeb35f053, 0 0.6396562457084656 648 534 899 811
2295,c5862a6925bc6ecf894a73710cdf6b79,
2296,c58fac126b9ea21f2188b3c57dd3beed, 0 0.696656346321106 633 529 891 811
2297,c599b8e1af4bf986d23b7c6d93cf62b2, 0 0.5322617292404175 807 664 1110 1009
2298,c5ce86ee4edfdeb82681625ce2c49111, 14 0.8977582454681396 0 0 1 1
2299,c60aa60b2857102c8e76d359bc848a14,
2300,c60b8c80551ad7d90c91c3097deb160e,
2301,c618cf8cf1bb38367cbe5a21a9fa56d7,
2302,c61f7e35aef4b38aa85063ffbe65218e, 14 0.8452292084693909 0 0 1 1
2303,c642210a54ca331c2a1bdcf6fbb7eac7,
2304,c654ed5ce9230aa6abef4e46f43b622a,
2305,c65d1bc01538c40e79d946c4d7a14347, 14 0.5457515716552734 0 0 1 1
2306,c65e513c66dd262ab0558ed9d1b7e5be, 14 0.5527322888374329 0 0 1 1
2307,c67911931c2b1daf694d97eb139a9807,
2308,c6829051ecb281656c987fa2cfe5c706, 14 1.0 0 0 1 1
2309,c69d1ce26c6b8f5eb5e6771363f5c12f, 0 0.8907346725463867 630 489 855 745
2310,c6c08255b1a5afe8864b9c5296fdabdc,
2311,c6c7b52660b17c859e81f3e29a9290fd, 0 0.6577731370925903 838 687 1158 1042
2312,c6d180c86c53a79553a1773e9df1ca86, 14 1.0 0 0 1 1
2313,c6e3be1241543bb899417700ee878ccc,
2314,c70a517fbbd3b5dee67d304ba3e81cd8, 14 0.5120890736579895 0 0 1 1
2315,c7179539654a1b3b7977e56e7e3009d5, 0 0.790446937084198 744 608 1019 929
2316,c71ec718a548aec5a16ff655d9bf9a04, 0 0.8184555768966675 895 618 1258 932
2317,c724fb901723f7818d601846371e2f72,
2318,c73fd15d048336d86409528136f7bf25, 14 1.0 0 0 1 1
2319,c74edc445d2186be8ad8cb8e57787e3e, 14 0.6712663173675537 0 0 1 1
2320,c7629472a268558926052733d25e66cc,
2321,c76cc6842dd21b058883c74433af4df7, 14 1.0 0 0 1 1
2322,c76cf9daa7ac9cb5e2b839223a25e3e8,
2323,c78e3f7d26c9e4675005b46561c5a1d2, 14 0.779500424861908 0 0 1 1
2324,c793051629f27947bcf1796ef849384c, 14 1.0 0 0 1 1
2325,c79ad7c6175224bae4c1c82473d2402f,
2326,c7a6447eb7bd68b642972660f26c0362, 13 0.6223046183586121 798 432 1066 800
2327,c7ce1b138108b73cd9a77c488b8b3e76, 14 0.9999998807907104 0 0 1 1
2328,c7d4b0c22945845851e2c248ac237da1, 0 0.9579538106918335 854 682 1193 1042 3 0.7312590479850769 752 962 1257 1304
2329,c7d5032adf1f4001b80e7fe7e3d593d7, 14 0.9944074153900146 0 0 1 1
2330,c7dc213cee369cf740c0587509f53562, 14 1.0 0 0 1 1
2331,c7eadfded6a0724176ec35a2efb1d072,
2332,c7f4c7182d606d08ab042eae595defa3, 14 1.0 0 0 1 1
2333,c810e34a7f10490d032f80b95037199f, 14 0.5527188777923584 0 0 1 1
2334,c826c6a366c7ff0a6a2b202e423b2353,
2335,c833ff8336a9be7d5cd5510fa9e84c51, 0 0.6209307312965393 744 531 1036 808
2336,c84c9afed6d26c87c30b76ae29ebd290,
2337,c853d0d3a60feb1f9536b5f60f1009a9, 0 0.8639000654220581 756 542 1011 855
2338,c85bd341e70f12a1653e6d3a48225e55,
2339,c864a64d8f6dcb81ec48449aff0e706d, 0 0.806118905544281 629 487 866 756
2340,c8679fab8bbb201d145cebda1a332c57, 0 0.5186570882797241 830 741 1148 1119
2341,c8680038be7f9cdebf0ae0c522b67746, 0 0.5693487524986267 592 462 817 723
2342,c872af6db5f8dc838fcbbed78666bdd7, 14 0.794643223285675 0 0 1 1
2343,c87a07a686bc8e8e528209a582d5043c, 0 0.6690570712089539 721 591 1000 904
2344,c881718c7b12b311fdc898370fd74d53, 14 0.9996744394302368 0 0 1 1
2345,c8847b2915308c6a86e3a4872d3c4818, 14 0.7820201516151428 0 0 1 1
2346,c8af1a93bf0142d9f7f2e3394b2d8e08,
2347,c8b11df73b43cb08a60ffe48d4738297, 0 0.6095250248908997 846 705 1178 1056
2348,c8e81a94927978814fe54c325a4b1346,
2349,c8fcdb8ff1a58c1c12d411271b003e3b, 0 0.5543224811553955 929 662 1332 1006
2350,c930c562e95eae49e336ab89df3094ab, 14 0.5734550952911377 0 0 1 1
2351,c93f821385bd67adda8a84155a5560e9, 14 0.849108099937439 0 0 1 1
2352,c94dea3d697a01b6dc68b4a810830fa9, 0 0.7004588842391968 781 650 1080 989
2353,c9737f66509cc55924c6ffee7445c006,
2354,c97e54a78bab9c05ce2e04fe6c284bcd, 0 0.6431151628494263 951 652 1317 986
2355,c985abc53edc09b38a1370aa4ee8cecd, 0 0.5334820747375488 854 718 1211 1080
2356,c98c588c3c92079057ce4aac44fe5cfa, 14 0.5791410207748413 0 0 1 1
2357,c9c96c529b368b1a26c6cadc143c5aae,
2358,c9ded524aabc60309722651b535ab79a,
2359,c9fbdd6dbbd3e5246b0184824f681e0f, 0 0.825111448764801 623 371 826 573 3 0.6495348215103149 513 585 888 798
2360,ca0433a808e565762f1a70a861beda2f,
2361,ca06f0a42e10816d50258f5cd663414a,
2362,ca40cec6911dc19ae5a22ef7b474eea9,
2363,ca5305844c45ccfa56bf83c4bcf8fa5a, 14 0.8337504863739014 0 0 1 1
2364,ca647ee01080d09ddf7855aa4a09a7a0,
2365,ca9717cffb655619ea3449fffabd024e, 0 0.8989400267601013 787 524 1072 808
2366,cabaca5197759010eda73ad3e3f372d2, 14 0.5679022669792175 0 0 1 1
2367,cad4ad7a78acb352d36e1fb2db14c1d8, 14 0.7582336068153381 0 0 1 1
2368,cae5070a27b63070ecee61beafa2c8c4, 14 0.9999651908874512 0 0 1 1
2369,caff7d83d7749c842bce12286d311164, 14 1.0 0 0 1 1
2370,cb0ab4b50a94ae805b052e56e18c7f43, 0 0.8227182626724243 846 578 1130 893
2371,cb111309371ea73ddf6cb912755ce5f7,
2372,cb1dc2b59f78abe4d2689f261d8e238c, 14 0.5045378804206848 0 0 1 1
2373,cb2d8fe8c739f18cc5c0155690e77319, 14 0.6236348748207092 0 0 1 1
2374,cb322def72a6d1b8318ec954f5aba12a,
2375,cb3b210015a31adab114493e1150eaf8, 0 0.522243857383728 629 553 889 834
2376,cb5a71f2ba8bcfe8d6f946fa49245c4b, 14 1.0 0 0 1 1
2377,cb811fdb74fb4f7efafad55da5efb7e6, 14 0.6709710359573364 0 0 1 1
2378,cb818f1c6930fae5045710b2f8f9647c,
2379,cb8934ba47f04d30c7327ca23efce944, 14 0.9999997615814209 0 0 1 1
2380,cb8fb8fcb4cc5eaa943063e6e318033a, 14 1.0 0 0 1 1
2381,cbce6cd210357376529475ec2a30f1b2, 0 0.5186754465103149 714 600 992 909
2382,cbd0a639798ad947081a059a87ca3e94,
2383,cbefb01084be6c3ae418628c66cca996, 0 0.5406713485717773 628 518 868 794
2384,cc0522c7e62e67cb9b26acede6e1d404,
2385,cc1c7fa04d3806bfc02688bc3da0caa5, 14 0.9637478590011597 0 0 1 1
2386,cc3e3730a4f80e65697109c7e05a898b, 14 0.857669472694397 0 0 1 1
2387,cc45b918922f7a10cd90b6f30e2f9580, 14 0.985080897808075 0 0 1 1
2388,cc52d987264b9fa0ce8a0debcbf435ee, 14 0.947311282157898 0 0 1 1
2389,cc53f79260c8d490cbfbc3cd78fe8516,
2390,cc5503112f1ca892fee7fb0d1002a6f9, 14 0.8425635099411011 0 0 1 1
2391,cc56549766a3a7acd001d5b0cf1342ce, 0 0.6760404706001282 776 625 1089 932
2392,cc657609a4dcf498ea39a9586d7ae9b3, 14 1.0 0 0 1 1
2393,cc9f70916dd600695bd5364312472249, 0 0.7534958720207214 783 675 1099 1022
2394,ccc7e89355254a0334fdd9b4c61d8402,
2395,cd18718ef1f66e1d753f3829f8e4ae82,
2396,cd545e608ba6a194ea4a0c45c3c49980, 14 1.0 0 0 1 1
2397,cd65d44ae610dd001da9b33c3047b6c1, 0 0.9486671090126038 650 432 895 677
2398,cd71f2159930c939fc093fffb27cc615,
2399,cd74ffabbafebe43115d854373e1d75e, 14 0.8938530683517456 0 0 1 1
2400,cd8951119bb88588f134bbbc4a93ac0d, 14 0.999997615814209 0 0 1 1
2401,cd8b2bb9706366aeaa560d62d888d4c0,
2402,cd8e284f5176149d71416ca70f4246fa, 14 1.0 0 0 1 1
2403,cd8e76e87737bb82336d752ec29d66ea,
2404,cd907f4eff4c31b66d2feb2fa7185d36,
2405,cd9c4d04fa5cebf24886b4bdd7f0e7cd,
2406,cdb9c0046cc8f9e32fcafc5517000525, 14 1.0 0 0 1 1
2407,cdcbad2105eba82efac5f8352636a4f5, 14 0.7687464952468872 0 0 1 1
2408,cdd5481fd9376b5e7828aec48799255a, 14 1.0 0 0 1 1
2409,cde7402cebf0e691afe3220425b2782e, 14 0.6886243224143982 0 0 1 1
2410,ce0b406c318471eb14c98f9acb081955,
2411,ce5a5ce9eb9ca67da16e9c8677a056e4, 14 0.9023497700691223 0 0 1 1
2412,ce6c330473a770c0ebaf622d7205d24f, 14 0.9999998807907104 0 0 1 1
2413,ceadbcb1ad16b3cb8e46f109013aafb1, 14 1.0 0 0 1 1
2414,ceae9de35f06cd72dd7125b340970536, 14 0.9999587535858154 0 0 1 1
2415,cee65cff7342c464d3eeeaa26bde0b7e, 14 0.7171427607536316 0 0 1 1
2416,ceec47e464c3dab60af04cd0a5122cf0, 14 0.8949964046478271 0 0 1 1
2417,cf0a24839c64a550eddaf76fb31765e7, 0 0.5968650579452515 801 653 1123 995
2418,cf392dbe49a0cdbf85aa42adefe63d07, 0 0.7474601864814758 658 542 909 820
2419,cf46419b1583aff3e8ca76705dd5e584,
2420,cf4c3f5cd39bb00ca2b44a5254f1a311,
2421,cf53ffbeb2ef098612d71ea84d97ebc4, 0 0.6632711291313171 794 530 1070 809
2422,cf573857242379aa3223fcb9f342133f,
2423,cfb23f265ba1ca551b0fbb8720e30e6d, 0 0.6817522644996643 965 650 1328 996
2424,cfd7df4ee77fb61a28de0a7afaae81fd, 0 0.8219794034957886 753 635 1052 969
2425,d01381128975c8bf4dbfd2bf79bd6de1,
2426,d01fbe2917243929e0ee234ae8cbad45, 14 0.9993098974227905 0 0 1 1
2427,d025e3d642cb20b297bb70aa06eb3447, 0 0.8389678597450256 836 572 1156 856 13 0.5155525803565979 0 0 0 0
2428,d03bca40fd8aa7ad5940d73d00b1e95a, 14 1.0 0 0 1 1
2429,d04bd504fab26daa5be948c21870b757, 14 0.7781291604042053 0 0 1 1
2430,d05829a2a79ab20326e3ddcd339a8baf, 0 0.6072475910186768 644 571 898 853 13 0.6208776235580444 0 0 0 0
2431,d0615f853a7deeec90f8b1bf30269fcc, 0 0.9981580376625061 990 535 1306 852 3 0.7831788659095764 899 935 1509 1224
2432,d06cddc18ffb530f46d3d1d3382dfbec, 0 0.5156713128089905 884 635 1250 961
2433,d0715b16ff3a8071968d4f7adff9c339,
2434,d07616157133b7d8b55fc45ad08b357f, 0 0.7682228684425354 827 516 1147 786
2435,d09ec8573f5c237e56bbeae80f877f18, 14 0.9999996423721313 0 0 1 1
2436,d0ab6e17c2e03b8b73a2358cfc50a963, 14 0.786946713924408 0 0 1 1
2437,d0bfd37d06799af3d1b8407ec5ae5ef4,
2438,d0ce010fd5c4d7c2b3f0d00b16449b1a, 0 0.6723265051841736 900 757 1254 1141
2439,d0d2addff91ad7beb1d92126ff74d621, 14 1.0 0 0 1 1
2440,d0d647dd59a4b1fb3ceb3aee3a09282a,
2441,d12e6816fa4914c7720aea3bf6f8d701, 14 0.6229144334793091 0 0 1 1
2442,d135d69679fd7976d2d6ec01bb167f9d, 14 0.9463302493095398 0 0 1 1
2443,d13bf4a8562ff31f7795eb40efa41cc8,
2444,d1513313aac44e0ee8a2372ac2a72923,
2445,d154ed5ece3a6da5cadf6658a7076cc7, 0 0.8055517077445984 745 634 1046 947 3 0.5012091994285583 664 878 1107 1162 8 0.5365172624588013 631 606 850 975
2446,d1852a0901c72a80c92083d82d764466,
2447,d19e1c13fb8bf4a55c6726e4114957f4, 0 0.68332439661026 659 514 908 780
2448,d1a36615c86adaaef3b2da10ddcd19e9,
2449,d1d3e01540ce1a7823136b20e98719d9, 14 0.6465297937393188 0 0 1 1 7 0.5016360282897949 756 669 1155 968
2450,d1e34fe038f6601b7d2429236d874f52, 14 0.929327666759491 0 0 1 1
2451,d20d53b2d8f22484d5944d92c914c72b, 14 1.0 0 0 1 1
2452,d21b756f5ab5cdb2b8e54fb8f4c3e3d0, 14 0.8712925910949707 0 0 1 1
2453,d2219603fc6867da8ce997d645e8d835, 14 0.7826710939407349 0 0 1 1
2454,d2237da4e95c5f126e951a849e27432e, 0 0.7775265574455261 626 514 854 766 13 0.5365442633628845 0 0 0 0
2455,d225a781a397ab58fbd6b09296aeadad, 14 0.532865583896637 0 0 1 1
2456,d242d48dd1067b27d7d13b0f7ce02640, 14 0.8533531427383423 0 0 1 1
2457,d264fcaa182ae4474c3b8f9b63fa1e99, 14 1.0 0 0 1 1
2458,d284e83f3baf1f572284e30999dc013c, 14 1.0 0 0 1 1
2459,d2993271d0a49d1d821db1174861629a, 0 0.55572509765625 764 629 1070 955
2460,d2baf8c1bd359c4e7084134ab6fa92a9,
2461,d2d074d49c5ee6b469006f259f98773f, 0 0.6770367622375488 687 578 958 871
2462,d2d863a4266ae007200c89adc5cc4e39, 14 0.9999535083770752 0 0 1 1
2463,d2dbf0f7d587a2e9cf11afe263b0289f, 0 0.8119687438011169 702 590 986 889
2464,d2e77def0302c94f744079974be9bc53, 0 0.5707534551620483 936 672 1326 1010
2465,d2e7c65281972947f30c8d461eca2e99, 14 0.9950870871543884 0 0 1 1
2466,d2f3d507053aedba58e585522d42fe7c, 14 1.0 0 0 1 1
2467,d2f46e1af0a1d93e1f8ec92633f1df86, 14 0.7778505086898804 0 0 1 1
2468,d313fbe8aadc6ef9909be6f80f655f8e,
2469,d32a4152c2e7b4d6e658ec58fbeea760, 14 0.7337868809700012 0 0 1 1
2470,d32de0af32631052017592ebaaa11ce6, 14 0.5612046718597412 0 0 1 1
2471,d3402dc78261931dde321771b5319d91, 0 0.8440603613853455 1024 667 1405 1025
2472,d343221fe29d689f6d6e5b1501774ee4, 0 0.6304216384887695 837 734 1178 1119
2473,d34d18bce5f34f7619d08d5caf1ceccc, 14 0.9904295206069946 0 0 1 1
2474,d34da221bea7cfffada59e3b7e47b05d,
2475,d3697ddfca205604feb39867a9858ffc,
2476,d387a31018cd8b772bbd64d35d2f5a24, 14 1.0 0 0 1 1
2477,d3aa566318310e1132a19b28151a4007, 14 0.5073489546775818 0 0 1 1
2478,d3b0cb27deaf4744187429110a1ada88, 14 0.9018114805221558 0 0 1 1
2479,d3f880d5db30b4178dd5ab083156c67a, 0 0.5440287590026855 1005 690 1418 1048
2480,d41d8830d84bbbbce9584a341d0bf2e5, 14 0.7749586701393127 0 0 1 1
2481,d43df1abdb9859d5ba04dee128f1c803,
2482,d442b46f858afa0bbc87e0fd6a88bbb4, 0 0.8450804352760315 915 706 1273 1068 13 0.5051593780517578 0 0 0 0
2483,d44a11b83926a73c7082de7f3874b04c, 0 0.6019254326820374 625 505 864 767
2484,d44bdbad1399ee98febd7336ef8f1de4,
2485,d48c93c98a043291f28ae47c9be3b2e4, 14 0.7845677137374878 0 0 1 1
2486,d49b0726f2ed9bc21fc5e7beeca51013, 0 0.9161472320556641 838 641 1168 956 3 0.5676470398902893 672 831 1154 1106
2487,d49baee1abbde153ef985a0091d603f8,
2488,d49e92ae76d99be46e09d76b90a2a35d, 0 0.7576675415039062 758 570 1047 904
2489,d4bc86d676c3f95f45b75a0885c022d2, 0 0.5039941072463989 932 652 1294 972
2490,d4d816a8ea92b3b6fedb47cb10540888,
2491,d4e2f8980bf6bdf4b5e16068fde2d86e, 0 0.6610177159309387 614 484 840 742
2492,d4ef228d7d297b572a2049a75d3c9d26,
2493,d505378e162ec9099017c7ff6d35b812, 14 0.9973937273025513 0 0 1 1
2494,d512f7d29b98de13e6607c82ca5e2614, 0 0.7579230070114136 832 642 1141 991
2495,d523d9a02febab7fd910c61e0ad00480,
2496,d5929a39b7527fc0e78f80b8a15f3a0f, 14 0.7878597974777222 0 0 1 1
2497,d5bce42a9f926d6fd3b968164bab99b2, 0 0.5892588496208191 961 665 1352 1012
2498,d5d13d7d803507aed653e01a183e0089, 14 0.552620530128479 0 0 1 1
2499,d5d43ffa4e64e63ccd92c40397d6b48b, 0 0.5580023527145386 929 635 1297 976
2500,d5eb588f1db4fb6f311885be0a4aa6d3, 14 0.7634841203689575 0 0 1 1
2501,d62af23bce04158a811760245247521f,
2502,d63906e598ca29e9041fd8db589c61b1, 14 0.908588707447052 0 0 1 1
2503,d65bd4d5a6fae0e0f6833e1a7dd48399, 14 0.9995833039283752 0 0 1 1
2504,d6678cb7ae39f575d35ab9da6d7cb171,
2505,d668f847d1fbfef0784961b91ad913bd, 14 1.0 0 0 1 1
2506,d6a95ce76b332e2dc92d20c886f3e7b6, 0 0.6823152899742126 601 380 808 648
2507,d6ac4b653b357bcebaff24830d8423cb, 0 0.6918801665306091 579 441 858 724
2508,d6c13c6bf7b72af84808603f82289b95,
2509,d709c132746f0409128eaa1c87a9a274,
2510,d70f75311a5e09f9c97c5aedf915f313, 0 0.8460596799850464 683 605 934 918 2 0.5017319917678833 596 781 971 1103
2511,d73ac8ac7583749110d2e218e9456c49,
2512,d7494cea30e4fa1e4b4ebd0ecc6e03e5, 0 0.6709643602371216 661 549 930 836
2513,d75a718e64f556d92fada391278ac5f3, 14 0.9009253978729248 0 0 1 1
2514,d76a0128b3bd173cec3958c31feddac7, 14 0.8999801874160767 0 0 1 1
2515,d7a747c3bd660fdb17d07d68c293ada9, 0 0.9072306156158447 972 659 1402 1028
2516,d7c8f7be70272a97de03db9f7a3cd6ca, 14 0.8384737372398376 0 0 1 1
2517,d7e050bc044ea3aeafdbaa3994dc066d, 14 1.0 0 0 1 1
2518,d7fc2b6c5cf6a46da19d00c61886c37d, 14 0.5920351147651672 0 0 1 1
2519,d800be728a73341ba74459a533474fdc,
2520,d8193f867f5fbf171e47c2bf35a88ce3,
2521,d8583ad95a7d51980a2279b7d8c840e4,
2522,d8593a556bb7da12e839e6e374e35fa2, 14 0.9963284134864807 0 0 1 1
2523,d870570354a036a5532ade79579261b9,
2524,d87c148da020cba87422b84f96e40c97, 3 0.8797973394393921 703 706 1063 1051 7 0.7808752655982971 621 872 1061 1195 9 0.5516759753227234 0 0 735 1068
2525,d8a40adfa4733b1f588859d6b59efaba,
2526,d922cc7124ae504b4e53b8d016c25cca, 0 0.9892398118972778 851 639 1193 1004 3 0.9447886347770691 803 1042 1370 1418
2527,d93e4837090b8e5f541d65249ec85dff, 0 0.7025371789932251 625 509 867 777
2528,d95c839261d7802cf256a5b134796144, 0 0.9846726059913635 1092 732 1441 1094
2529,d95fd17a9f0a86d64161e03a8473ff49, 14 0.9839833974838257 0 0 1 1
2530,d960415b14e778e388972a25ce3cd70d,
2531,d970e435e12ad66711d0d93f4b3ab21d, 0 0.858517587184906 642 514 881 791
2532,d99cb848aa26cad3f4178bda906edad3,
2533,d9b150bb7eb1476c685a8c147016c0ac,
2534,d9d633380b509d039d3c60a76ca308ed, 0 0.7314655780792236 635 548 882 829 10 0.5173609852790833 592 601 874 1016
2535,d9faf4c7eef34ef10e7ad98d1780cd9e,
2536,da01eec65d8c0cd330612b514627c6cb, 14 0.7335224747657776 0 0 1 1
2537,da090966e9bb8387c3992b2ef31d4423,
2538,da35978a37f990de5a0d68b1e9399e9e, 0 0.5222104787826538 949 685 1335 1030
2539,da4481593caa5fc2a1a7a7de90058720, 0 0.7928428649902344 674 575 916 877
2540,da48002e9656b3ae99cf7cad5fef4d33,
2541,da7cdc23c69b13c2677e7bf8de1a06e7, 14 0.8625417947769165 0 0 1 1
2542,da89d223c87e21b2a7d4a1930541177c,
2543,da9d4494e91eedba860f6ad44139a591, 3 0.5608003735542297 676 571 968 850 7 0.641061544418335 610 697 979 971
2544,daac34be8b6ca54b0ab1be81733c0d34,
2545,dad0ade8390ad4e53a98a69bf94ea288, 14 1.0 0 0 1 1
2546,dae4ebcbbfa68430713520a26a19343c, 0 0.6179582476615906 870 615 1200 934
2547,db01060306d1f3eb3ea7c1beb8be6edf, 0 0.7243099212646484 624 547 890 827 7 0.5438402891159058 565 548 838 971
2548,db050c843cfa1c40c2336f5628cebbbf, 14 1.0 0 0 1 1
2549,db33c9ee0173a3be32fcd0bc781b161f, 0 0.6293615102767944 646 545 902 819
2550,db5b376b80f23ff48277d11b6450eaad, 14 0.7176228165626526 0 0 1 1
2551,db7d9dd61d0814dce97bd87abc05bba1,
2552,db82227084e1bb62ae1b82c16b71f819, 0 0.5184207558631897 607 516 845 777
2553,dba57a290feab2befedbd92212a87e5d,
2554,dba84e829f62c1272584f758b2204aa3, 0 0.677670955657959 950 524 1324 802
2555,dbc51fb3223bace177f22521c166a830, 0 0.8000167608261108 646 508 888 783
2556,dbd35a22fd9a185ba6b5be43103f4e2a, 14 0.9999915361404419 0 0 1 1
2557,dbd9e1d7586876d95f1f1923db1c830f, 0 0.7231239676475525 506 464 710 710
2558,dc1743f5e5aaa29ea7a74ea2aa2c9862,
2559,dc2cf5d5d0c04cabed09513c44ede6d4, 14 0.9935012459754944 0 0 1 1
2560,dc328df041d1a9727d5925828c6637d9, 0 0.6501694917678833 711 497 986 754
2561,dc3b840446057490dffe8eb7633cde30, 0 0.8876470327377319 765 642 1063 971 13 0.5636861324310303 0 0 0 0
2562,dc4874ef7e2d7ad6f69d4c779df4aa9b, 14 0.7748783230781555 0 0 1 1
2563,dc62f6cad2b946f4ae0b68626b419bf0, 14 0.9944115281105042 0 0 1 1
2564,dc697df7ec030fa4520e37d6ccb4b801,
2565,dc7b7968067de76704074fd9e173ebdf, 14 0.6434264779090881 0 0 1 1
2566,dc8b5d82b73d392b9fa2093a15b6d00d,
2567,dc9e144a10314830c3449ee8f1106448, 0 0.9909150004386902 967 722 1321 1098 3 0.9734800457954407 796 1075 1390 1422
2568,dca31a2cd40cde0683837dcdf10eca09,
2569,dccc12d62dc2179f542fa001200ed364, 14 0.7381324172019958 0 0 1 1
2570,dce261d70de131c9bad1229edcca61bf, 0 0.6702874302864075 875 675 1212 1024
2571,dced277332a27527f4796aafd7a45152, 14 0.7604960799217224 0 0 1 1
2572,dd00a2fa6dd6643ec07ed5a4379a738c,
2573,dd0dffca34bf56e24fa0fe2fc04ead94,
2574,dd14fbccb38c064bdacc33391d8cca9e, 14 0.5096292495727539 0 0 1 1
2575,dd37fc55e9270de5a365efcd06593348, 0 0.518341064453125 890 638 1242 967
2576,dd6a091c1317b198af6bb54438d3b87f, 14 1.0 0 0 1 1
2577,dd7e2b3e4d751779e5a5f61e827f6f7b, 0 0.5311610698699951 877 573 1222 872
2578,dd8e8db5d12ef22a32ee27794dfa0d17, 14 0.7384526133537292 0 0 1 1
